Gene	TPM	Tissue	Source
BRCA1	1.30189	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.0465	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.991524	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.776234	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.53609	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.725799	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.806212	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.416961	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.04957	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.77663	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.713793	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.19322	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.833265	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.01498	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.30843	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.778146	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1137	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.22089	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.811049	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.10532	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.852798	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.38124	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.60406	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.634838	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.936657	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.38972	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.42541	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.26938	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.734918	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1395	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.67144	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.945776	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.6918	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.685498	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.83413	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.27979	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.916879	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.00286	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.15437	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.21857	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.08043	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.35712	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.27023	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.2012	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.89384	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.984829	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.35234	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.433244	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.17339	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.31975	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1409	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.49175	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.920922	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.963067	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.38392	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.01891	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.956699	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.07592	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.891185	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.626534	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.17435	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.04601	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.890585	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.2228	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.960806	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.03529	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.89242	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.913768	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.35831	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.656698	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.834727	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.20164	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.51751	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.353032	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.07171	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.188679	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.580234	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.891738	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.605279	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.54249	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.872233	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.655308	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.21395	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.37372	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.990214	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.26983	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.987021	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.814531	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.741453	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.01969	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.836602	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.3181	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1453	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.33857	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.65696	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.58154	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.720882	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.02774	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.50786	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.12534	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	3.38089	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.27076	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.54326	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.18739	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.784398	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.08559	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.59516	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.674513	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.11062	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.21147	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.44469	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.10211	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.988717	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.72876	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.924476	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.916997	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.07271	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.43864	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.818492	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.703817	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.54852	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.57451	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.707749	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.828913	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.614207	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.624718	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.663799	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.678717	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.320649	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.47502	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.60964	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.806338	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.565433	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.622415	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.344057	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.672678	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.14105	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.398624	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.9278	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.12932	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.23397	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.643726	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.966547	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.973219	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.10221	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.763479	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.770973	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.572128	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.874663	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.685581	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.92415	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.3435	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.509221	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.921903	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.516481	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.45414	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.08401	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.0222	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.31749	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.20669	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.23721	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.2533	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.65585	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.38526	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.888561	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.34781	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.5724	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.902648	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.738691	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.373563	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.53305	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.27558	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.38304	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.670268	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.68315	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.843234	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.751136	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.0261	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.18526	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.06927	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.22512	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.62483	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.620852	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.04564	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.67412	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.40594	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.26811	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.11506	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.13983	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.84734	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.390724	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.8282	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.01753	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.817295	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.576676	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.260573	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.694164	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.848734	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.02306	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.37066	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.03633	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.505955	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.637811	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.68265	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.701978	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.68732	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.605404	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.00135	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.3223	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.873092	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.868043	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.49964	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.531942	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.17126	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.832123	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1987	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.09495	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.729757	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.17775	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.867	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.511727	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.421736	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.720125	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.93902	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	3.43068	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.89163	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.0988	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.538176	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.43441	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.78305	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.179305	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.7433	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.402603	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.366588	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.879596	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.5863	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.214515	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.05916	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.98581	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.02423	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.807818	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.21455	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.01119	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.34445	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.80669	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.32668	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	3.04539	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.21188	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.20633	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.10653	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.5415	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.12627	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.638824	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.19674	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.744962	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1689	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.777994	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.789063	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.52972	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.55582	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.16532	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.74055	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.05596	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.29563	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.61846	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.44633	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.21146	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.56458	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.769379	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.2361	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.42893	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.0392	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.44521	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.67113	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.1805	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.882771	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.08075	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.97785	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.704716	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.569591	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.933739	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.18421	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.735873	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	1.14998	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	2.95404	brain_caudate_basal_ganglia	GTEx.v10
BRCA1	0.70771	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.01464	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.868436	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.371008	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.603006	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.622304	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.946407	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.809844	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.955159	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.295912	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.432778	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.26944	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.684279	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.591681	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.626253	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.668051	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.71505	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.1949	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.663514	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.739501	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.717967	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.505399	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.921668	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.42623	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.418395	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.862415	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.575079	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.902779	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.638397	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.482402	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.525683	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.420651	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.734749	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.668538	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.35729	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.1291	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.671342	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.771951	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.711944	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.86918	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.139306	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.998208	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.25202	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.842853	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.694373	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.145821	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.632751	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.796795	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.250849	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.324693	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.686041	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.627604	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.7708	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.797772	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.76222	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.625225	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.851018	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.587038	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.23468	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.925863	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.929196	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.365533	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.474651	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.02865	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.866129	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.772393	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.502176	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.813678	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.709225	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.525958	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.421411	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.32175	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.304247	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.557298	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.497529	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.642773	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.655405	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.642223	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.576049	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.713874	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.668556	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.497842	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.30387	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.618877	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.02763	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.601394	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.836562	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.273858	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.438713	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.583957	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.736667	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.741937	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.698458	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.643493	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.665683	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.477823	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.11319	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.655547	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.44824	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.483259	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.678466	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.428492	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.469845	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.713625	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.879738	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.31323	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.594164	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.762514	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.731008	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.15408	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.73075	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.478378	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.601305	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.255799	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.388792	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.723616	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.386205	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.668402	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.501211	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	1.07801	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.951539	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.747742	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.488038	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.60666	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.935057	brain_cerebellar_hemisphere	GTEx.v10
BRCA1	0.679596	brain_cerebellar_hemisphere	GTEx.v10
